id,food_code,food_name,country_origin,manufacturer,category_main,category_sub,food_image,allergy_info,storage_info,product_type
6099,D016655-ZZ-AVG,빵속에리얼초코,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6100,D016656-ZZ-AVG,아몬드보스톡,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6101,D016657-ZZ-AVG,카라멜러스크,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6102,D016658-ZZ-AVG,NEW고소한후랑크소시지,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6103,D016659-ZZ-AVG,NEW어니언소시지포카치아,대한민국,뚜레쥬르,빵류,샌드위치류,,,,외식
6104,D016660-ZZ-AVG,크림가득 인절미 브레드,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6105,D016661-ZZ-AVG,오리지널뺑오쇼콜라,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6106,D016662-ZZ-AVG,NEW단팥소보로,대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6107,D016663-ZZ-AVG,신선함이 가득한 11시 생크림식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6108,D016664-ZZ-AVG,탕종법으로 만든 쫄깃한 식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6109,D016665-ZZ-AVG,후레쉬 크림빵,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6110,D016666-ZZ-AVG,쫄깃한 찹쌀도넛,대한민국,뚜레쥬르,빵류,도넛류,,,,외식
6111,D016667-ZZ-AVG,호두 연유 바게트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6112,D016668-ZZ-AVG,한입쏘옥 크림치즈파이,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6113,D016669-ZZ-AVG,오리지널 크라상,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6114,D016670-ZZ-AVG,프랑보아즈 아몬드 크라상,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6115,D016671-ZZ-AVG,밤이 듬뿍 맘모스(소),대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6116,D016672-ZZ-AVG,통큰양파빵,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6117,D016673-ZZ-AVG,퀸즈 브리오쉬 브레드,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6118,D016674-ZZ-AVG,담백하고쫄깃한탕종브레드,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6119,D016675-ZZ-AVG,핫도그패스트리,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6120,D016676-ZZ-AVG,밤이 듬뿍 맘모스(대),대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6121,D016677-ZZ-AVG,오리지널 생크림 크라상,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6122,D016678-ZZ-AVG,카페모카빵(소),대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6123,D016679-ZZ-AVG,스윗 갈릭킹,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6124,D016680-ZZ-AVG,"겉은바삭, 속은 촉촉한 플레인스콘",대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6125,D016681-ZZ-AVG,"겉은바삭, 속은 촉촉한 쇼콜라스콘",대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6126,D016682-ZZ-AVG,낙엽소시지브레드,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6127,D016683-ZZ-AVG,동글동글순치즈,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6128,D016684-ZZ-AVG,카페 카야번,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6129,D016685-ZZ-AVG,순우유브레드,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6130,D016686-ZZ-AVG,뉴패스트리도넛,대한민국,뚜레쥬르,빵류,도넛류,,,,외식
6131,D016687-ZZ-AVG,맘모스빵 (소),대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6132,D016688-ZZ-AVG,땅콩크림밀크브레드,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6133,D016689-ZZ-AVG,허니밀크브레드,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6134,D016690-ZZ-AVG,순꿀 호떡,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6135,D016691-ZZ-AVG,추억의 옥수수소보로,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6136,D016692-ZZ-AVG,NEW 빵 속에 순치즈,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6137,D016693-ZZ-AVG,한겹한겹 촉촉한 밀크브레드,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6138,D016694-ZZ-AVG,NEW 빵 속에 순우유,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6139,D016695-ZZ-AVG,순 애플링,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6140,D016696-ZZ-AVG,쫄깃한 치즈스틱,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6141,D016697-ZZ-AVG,크랜베리애플크림치즈,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6142,D016698-ZZ-AVG,겹겹이 밀크롤인,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6143,D016699-ZZ-AVG,크림치즈브레드,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6144,D016700-ZZ-AVG,잡곡고구마찹쌀브레드,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6145,D016701-ZZ-AVG,메론빵,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6146,D016702-ZZ-AVG,NEW 블루베리 크림치즈,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6147,D016703-ZZ-AVG,카페모카빵(대),대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6148,D016704-ZZ-AVG,단팥앙금롤브레드,대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6149,D016705-ZZ-AVG,동글동글순우유롤,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6150,D016706-ZZ-AVG,부드러운후레쉬크림샌드빵,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6151,D016707-ZZ-AVG,깨찰빵,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6152,D016708-ZZ-AVG,맘모스빵(대),대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6153,D016709-ZZ-AVG,진짜고소한땅콩크림빵,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6154,D016710-ZZ-AVG,호두가오독오독씹히는단팥빵,대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6155,D016711-ZZ-AVG,땅콩크림소보로,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6156,D016712-ZZ-AVG,연유크림만난단팥빵,대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6157,D016713-ZZ-AVG,행복한바나나,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6158,D016714-ZZ-AVG,초코가나슈크림빵,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6159,D016715-ZZ-AVG,슈크림빵,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6160,D016716-ZZ-AVG,단팥빵,대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6161,D016717-ZZ-AVG,소보로빵,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6162,D016718-ZZ-AVG,완두앙금빵,대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6163,D016719-ZZ-AVG,초코소라빵,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6164,D016720-ZZ-AVG,까까웨뜨,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6165,D016721-ZZ-AVG,더블초코칩쿠키,대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6166,D016722-ZZ-AVG,청키초코칩쿠키,대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6167,D016723-ZZ-AVG,피넛버터쿠키,대한민국,뚜레쥬르,과자류,쿠키.비스킷류,,,,외식
6168,D016724-ZZ-AVG,겹겹이 치즈스틱,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6169,D016725-ZZ-AVG,띠띠뽀띠띠뽀미니샌드피넛,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6170,D016726-ZZ-AVG,띠띠뽀띠띠뽀미니샌드스트로베리,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6171,D016727-ZZ-AVG,팥과 크림이 꽉찬 크리미 단팥,대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6172,D016728-ZZ-AVG,한입두입미니단팥빵,대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6173,D016729-ZZ-AVG,TLJ 옥수수식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6174,D016730-ZZ-AVG,진한두유검은콩식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6175,D016731-ZZ-AVG,모카패스트리식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6176,D016732-ZZ-AVG,호박패스트리식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6177,D016733-ZZ-AVG,롤치즈식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6178,D016734-ZZ-AVG,밤식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6179,D016735-ZZ-AVG,데니쉬식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6180,D016736-ZZ-AVG,딸기잼 듬뿍 미니식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6181,D016737-ZZ-AVG,순수한맛 순우유식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6182,D016738-ZZ-AVG,순수한맛 순우유롤(봉),대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6183,D016739-ZZ-AVG,데일리 우유식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6184,D016740-ZZ-AVG,열두가지 곡물식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6185,D016741-ZZ-AVG,바로굽는 토스트식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6186,D016742-ZZ-AVG,담백한 모닝식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6187,D016743-ZZ-AVG,호박검은깨식빵,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6188,D016744-ZZ-AVG,깨찰도넛,대한민국,뚜레쥬르,빵류,도넛류,,,,외식
6189,D016745-ZZ-AVG,프리미엄단팥도넛,대한민국,뚜레쥬르,빵류,도넛류,,,,외식
6190,D016746-ZZ-AVG,렛츠트위스트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6191,D016747-ZZ-AVG,옥수수트위스트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6192,D016748-ZZ-AVG,엄마랑장볼때먹던 그때그도나쓰,대한민국,뚜레쥬르,빵류,도넛류,,,,외식
6193,D016749-ZZ-AVG,슈거글레이즈드도넛,대한민국,뚜레쥬르,빵류,도넛류,,,,외식
6194,D016750-ZZ-AVG,딸기마카롱도넛,대한민국,뚜레쥬르,빵류,도넛류,,,,외식
6195,D016751-ZZ-AVG,롱스틱초코도넛,대한민국,뚜레쥬르,빵류,도넛류,,,,외식
6196,D016752-ZZ-AVG,초코마카롱도넛,대한민국,뚜레쥬르,빵류,도넛류,,,,외식
6197,D016753-ZZ-AVG,바바리안크림도넛,대한민국,뚜레쥬르,빵류,도넛류,,,,외식
6198,D016754-ZZ-AVG,스트로베리쨈도넛,대한민국,뚜레쥬르,빵류,도넛류,,,,외식
6199,D016755-ZZ-AVG,깜파뉴속의리얼초코,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6200,D016756-ZZ-AVG,몽블랑패스트리,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6201,D016757-ZZ-AVG,크림치즈데니쉬,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6202,D016758-ZZ-AVG,NEW 파이스틱,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6203,D016759-ZZ-AVG,고구마파이,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6204,D016760-ZZ-AVG,밤패스트리,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6205,D016761-ZZ-AVG,에그타르트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6206,D016762-ZZ-AVG,블랙올리브치즈브레드,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6207,D016763-ZZ-AVG,바게트토스트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6208,D016764-ZZ-AVG,건포도빵,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6209,D016765-ZZ-AVG,진한초콜릿깜파뉴,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6210,D016766-ZZ-AVG,순꿀 바게트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6211,D016767-ZZ-AVG,프랑스바게트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6212,D016768-ZZ-AVG,마늘스틱,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6213,D016769-ZZ-AVG,호두바게트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6214,D016770-ZZ-AVG,플레인베이글,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6215,D016771-ZZ-AVG,블루베리베이글,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6216,D016772-ZZ-AVG,어니언베이글,대한민국,뚜레쥬르,빵류,식빵류,,,,외식
6217,D016773-ZZ-AVG,통밀빵,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6218,D016774-ZZ-AVG,미니치즈롤,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6219,D016775-ZZ-AVG,치즈듬뿍 순꿀꽃,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6220,D016776-ZZ-AVG,소시지카레양파빵,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6221,D016777-ZZ-AVG,미니데니쉬,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6222,D016778-ZZ-AVG,사각후랑크패스트리,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6223,D016779-ZZ-AVG,감자 베이컨 롤,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6224,D016780-ZZ-AVG,추억의 사라다 고로케,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6225,D016781-ZZ-AVG,미니햄치즈롤(봉),대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6226,D016782-ZZ-AVG,트윈에그브레드,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6227,D016783-ZZ-AVG,피자토스트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6228,D016784-ZZ-AVG,쫄깃한피자빵,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6229,D016785-ZZ-AVG,폭신폭신모닝롤,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6230,D016786-ZZ-AVG,후랑크패스트리,대한민국,뚜레쥬르,빵류,페이스트리류,,,,외식
6231,D016787-ZZ-AVG,사르르 초코 생크림 쉬폰,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6232,D016788-ZZ-AVG,"4랑해, 나도",대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6233,D016789-ZZ-AVG,우리유자 롤케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6234,D016790-ZZ-AVG,볼빨간 사과 생크림,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6235,D016791-ZZ-AVG,부드러운 고구마 라떼 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6236,D016792-ZZ-AVG,진한 우유 생크림 케이크 1호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6237,D016793-ZZ-AVG,크레이프 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6238,D016794-ZZ-AVG,진한 우유 생크림 케이크 2호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6239,D016795-ZZ-AVG,바닐라 초코 하트,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6240,D016796-ZZ-AVG,떠먹는 쿠키앤크림 볼,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6241,D016797-ZZ-AVG,러브 블루베리 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6242,D016798-ZZ-AVG,클래식모카케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6243,D016799-ZZ-AVG,흑당 카스테라,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6244,D016800-ZZ-AVG,사르르~ 생크림 쉬폰,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6245,D016801-ZZ-AVG,생크림케이크1호C,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6246,D016802-ZZ-AVG,생크림케이크1호A,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6247,D016803-ZZ-AVG,생크림케이크2호E,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6248,D016804-ZZ-AVG,생크림케이크2호D,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6249,D016805-ZZ-AVG,오!해피 복숭아 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6250,D016806-ZZ-AVG,유자레몬마카롱,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6251,D016807-ZZ-AVG,채석장에 간 띠띠뽀와 디젤,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6252,D016808-ZZ-AVG,브라우니 쿠키샌드,대한민국,뚜레쥬르,빵류,크림빵류,,,,외식
6253,D016809-ZZ-AVG,띠띠뽀의 기차마을,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6254,D016810-ZZ-AVG,클래식 롤케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6255,D016811-ZZ-AVG,클래식 딸기잼 롤케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6256,D016812-ZZ-AVG,블루베리 더블크림 롤케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6257,D016813-ZZ-AVG,그랑드카페모카 롤케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6258,D016814-ZZ-AVG,더블초코 롤케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6259,D016815-ZZ-AVG,제주첫물녹차 롤케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6260,D016816-ZZ-AVG,허니월넛 롤케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6261,D016817-ZZ-AVG,달콤 밤만주,대한민국,뚜레쥬르,빵류,앙금빵류,,,,외식
6262,D016818-ZZ-AVG,우리 유자 카스테라,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6263,D016819-ZZ-AVG,생크림케이크1호B,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6264,D016820-ZZ-AVG,생크림케이크1호D,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6265,D016821-ZZ-AVG,생크림케이크2호C,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6266,D016822-ZZ-AVG,클래식 파운드,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6267,D016823-ZZ-AVG,호두 파운드,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6268,D016824-ZZ-AVG,클래식 카스테라,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6269,D016825-ZZ-AVG,제주 첫물녹차 카스테라,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6270,D016826-ZZ-AVG,생크림케이크3호B,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6271,D016827-ZZ-AVG,생크림케이크3호C,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6272,D016828-ZZ-AVG,초코쉬폰2호B,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6273,D016829-ZZ-AVG,그린티쉬폰2호B,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6274,D016830-ZZ-AVG,블루베리쉬폰2호B,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6275,D016831-ZZ-AVG,초코생크림케이크1호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6276,D016832-ZZ-AVG,초코생크림케이크2호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6277,D016833-ZZ-AVG,블루베리하트케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6278,D016834-ZZ-AVG,생크림케이크2호A,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6279,D016835-ZZ-AVG,생크림케이크3호A,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6280,D016836-ZZ-AVG,초코쉬폰2호A,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6281,D016837-ZZ-AVG,그린티쉬폰2호A,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6282,D016838-ZZ-AVG,블루베리쉬폰2호A,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6283,D016839-ZZ-AVG,초코생크림케이크3호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6284,D016840-ZZ-AVG,요거딸기생크림케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6285,D016841-ZZ-AVG,순매직베리케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6286,D016842-ZZ-AVG,순매직딸기케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6287,D016843-ZZ-AVG,스윗소원상자,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6288,D016844-ZZ-AVG,티라미수 타르트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6289,D016845-ZZ-AVG,유자 치즈 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6290,D016846-ZZ-AVG,진한 치즈 & 달콤한 고구마 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6291,D016847-ZZ-AVG,클라우드 쉬폰,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6292,D016848-ZZ-AVG,더블초코마카롱,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6293,D016849-ZZ-AVG,솔티드카라멜마카롱,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6294,D016850-ZZ-AVG,행복하면 돼지,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6295,D016851-ZZ-AVG,까망쿠키 치즈케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6296,D016852-ZZ-AVG,쇼콜라갸또(조각),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6297,D016853-ZZ-AVG,순우유딸기무스(조각),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6298,D016854-ZZ-AVG,스트로베리 치즈 스퀘어,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6299,D016855-ZZ-AVG,골든애플롤,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6300,D016856-ZZ-AVG,몽블랑 마카롱,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6301,D016857-ZZ-AVG,티라미수 마카롱,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6302,D016858-ZZ-AVG,수플레치즈타임,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6303,D016859-ZZ-AVG,즐거운 초코바나나 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6304,D016860-ZZ-AVG,초코 골드 레이어 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6305,D016861-ZZ-AVG,촉촉한초코타임,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6306,D016862-ZZ-AVG,행복한 플라워하트 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6307,D016864-ZZ-AVG,스윗마들렌(마들렌),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6308,D016865-ZZ-AVG,스윗마들렌(레드벨벳마들렌),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6309,D016866-ZZ-AVG,스윗마들렌(초코마들렌),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6310,D016867-ZZ-AVG,크림치즈타르트,대한민국,뚜레쥬르,빵류,기타 빵류,,,,외식
6311,D016868-ZZ-AVG,쁘띠 복숭아 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6312,D016869-ZZ-AVG,쁘띠 한라봉&오렌지 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6313,D016870-ZZ-AVG,오! 해피 한라봉&오렌지 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6314,D016871-ZZ-AVG,클라우드 스트로베리 치즈케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6315,D016872-ZZ-AVG,쇼콜라 갸또,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6316,D016873-ZZ-AVG,트윙클 초코별 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6317,D016874-ZZ-AVG,더블 초코 스퀘어,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6318,D016875-ZZ-AVG,러브 브라우니 초코케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6319,D016876-ZZ-AVG,고구마 케이크 1호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6320,D016877-ZZ-AVG,고구마 케이크 2호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6321,D016878-ZZ-AVG,고구마 케이크 3호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6322,D016879-ZZ-AVG,엔젤 프레즈 쉬폰,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6323,D016880-ZZ-AVG,모찌모찌 그린티,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6324,D016881-ZZ-AVG,마카롱 판타지아,대한민국,뚜레쥬르,과자류,기타 과자류,,,,외식
6325,D016882-ZZ-AVG,케이크속에순우유 (조각),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6326,D016883-ZZ-AVG,쇼콜라더롤라운드케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6327,D016884-ZZ-AVG,커피향가득한카페티라미수,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6328,D016885-ZZ-AVG,정말 진한 순치즈 케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6329,D016886-ZZ-AVG,티라미수롤,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6330,D016887-ZZ-AVG,곰돌이와함께하는파티케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6331,D016888-ZZ-AVG,클래식치즈케이크3호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6332,D016889-ZZ-AVG,마스카포네티라미수,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6333,D016890-ZZ-AVG,아이스박스케이크,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6334,D016891-ZZ-AVG,케이크속에순우유,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6335,D016892-ZZ-AVG,고구마티라미스를만나다,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6336,D016893-ZZ-AVG,클래식녹차케이크(대),대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6337,D016894-ZZ-AVG,사랑을전하는가나슈케익,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6338,D016895-ZZ-AVG,달콤화이트초코케익3호,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
6339,D016896-ZZ-AVG,순우유딸기무스,대한민국,뚜레쥬르,빵류,케이크류,,,,외식
