fresh_food_id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
3248,100,90,2.00,0,16.10,1.40,50,70,0.361,0
3249,100,2 ,0.2,0,0,0.1,0,13,0,0
3250,100,125 ,1.86,0,24.29,2.26,105,49,0.44,0.01
3251,100,301 ,67.0,0,12.1,3.8,0,8,0,0
3252,100,278 ,59.6,0,12.8,4.1,0,0,0,0
3253,100,278 ,71.1,0,4.9,1.5,0,0,0,0
3254,100,161 ,32.9,0,4.5,3.9,0,0,0,0
3255,100,8 ,2.1,0,0.1,0,0,4,0,0
3256,100,340 ,63.2,0,17.4,8.6,0,5,0,0
3257,100,4 ,0.7,0,0.8,0,0,3,0,0
3258,100,130 ,3.39,0,22.45,0,159,121,1.20,0.12
3259,100,316 ,69.8,0,15.7,0.5,0,0,0,0
3260,100,90 ,18.85,8.10,4.12,0.76,0,12,0.06,0
3261,100,86 ,18.23,9.18,3.54,0.69,0,10,0.05,0
3262,100,309 ,68.25,8.30,13.02,1.24,0,45,0.14,0.02
3263,100,15 ,3.32,1.19,0.33,0.01,0,2,0,0
3264,100,502 ,19.55,0,44.62,27.21,0,40,0.18,0.01
3265,100,66 ,14.9,0,1.3,0.1,0,8,0,0
3266,100,51,24.10,0,0.10,0,0,7893,0,0
3267,100,307,43.1,0.1,37.1,6.8,0,120,0.79,0
3268,100,642 ,46.9,0,0.5,50.3,0,19,0,0
3269,100,122 ,2.90,0,15.78,5.20,25,42,0.87,0
3270,100,463 ,19.99,0.18,54.13,18.52,77,207,3.15,0.14
3271,100,0,0,0,0,0,0,0,0,0
3272,100,127 ,0.30,0,25.90,1.80,0,0,0,0
3273,100,0,0,0,24.30,0,0,0,0,0
3274,100,0,0,0,0,0,0,0,0,0
3275,100,0,0,0,0,0,0,0,0,0
3276,100,0,0,0,17.70,0,0,0,0,0
3277,100,175 ,7.50,0,12.40,9.90,0,0,0,0
3278,100,0,0,0,6.90,0,0,0,0,0
3279,100,0,0,0,27.70,0,0,0,0,0
3280,100,0,0,0,0,0,0,0,0,0
3281,100,0,0,0,26.00,0,0,0,0,0
3282,100,209 ,0.30,0,20.00,13.10,0,0,0,0
3283,100,372 ,1.60,0,69.30,7.70,0,0,0,0
3284,100,0,0,0,23.50,0,0,0,0,0
3285,100,0,0,0,0,0,0,0,0,0
3286,100,0,0,0,0,0,0,0,0,0
3287,100,78 ,0.70,0,14.80,1.30,0,0,0,0
3288,100,99 ,0.10,0,22.20,0.50,0,0,0,0
3289,100,0,0,0,12.00,0,0,0,0,0
3290,100,77 ,2.80,0,14.10,0.60,0,0,0,0
3291,100,0,0,0,0,0,0,0,0,0
3292,100,0,0,0,0,0,0,0,0,0
3293,100,86 ,0.30,0,18.20,0.80,0,0,0,0
3294,100,0,0,0,20.00,0,0,0,0,0
3295,100,0,0,0,0,0,0,0,0,0
3296,100,0,0,0,0,0,0,0,0,0
3297,100,0,0,0,18.50,0,0,0,0,0
3298,100,101 ,0.00,0,22.40,0.70,0,0,0,0
3299,100,71 ,0.60,0,15.20,0.50,0,0,0,0
3300,100,85 ,0.80,0,15.70,1.60,0,0,0,0
3301,100,0,0,0,0,0,0,0,0,0
3302,100,126 ,3.00,0,15.50,5.10,0,0,0,0
3303,100,84 ,0.00,0,16.80,1.40,0,0,0,0
3304,100,90 ,0.00,0,20.10,0.60,0,0,0,0
3305,100,0,0,0,0,0,0,0,0,0
3306,100,95 ,0.20,0,18.40,1.80,0,0,0,0
3307,100,70 ,0.90,0,15.00,0.30,0,0,0,0
3308,100,0,0,0,0,0,0,0,0,0
3309,100,85 ,1.00,0,15.70,1.60,0,0,0,0
3310,100,90 ,0.20,0,18.30,1.30,0,0,0,0
3311,100,72 ,1.00,0,15.00,0.60,0,0,0,0
3312,100,0,0,0,15.30,0,0,0,0,0
3313,100,0,0,0,13.40,0,0,0,0,0
3314,100,0,0,0,0,0,0,0,0,0
3315,100,0,0,0,16.60,0,0,0,0,0
3316,100,0,0,0,0,0,0,0,0,0
3317,100,12 ,4.30,0,0.90,0.20,0,0,0,0
3318,100,92 ,4.30,0,16.10,0.70,0,0,0,0
3319,100,0,0,0,17.50,0,0,0,0,0
3320,100,78 ,3.00,0,15.10,0.20,0,0,0,0
3321,100,111 ,0.10,0,19.60,3.00,0,0,0,0
3322,100,0,0,0,0,0,0,0,0,0
3323,100,0,0,0,0,0,0,0,0,0
3324,100,0,0,0,18.20,0,0,0,0,0
3325,100,0,0,0,0,0,0,0,0,0
3326,100,0,0,0,0,0,0,0,0,0
3327,100,149 ,0.10,0,18.50,7.50,0,0,0,0
3328,100,0,0,0,0,0,0,0,0,0
3329,100,195 ,32.40,0,8.40,3.60,0,0,0,0
3330,100,188 ,0.10,0,26.30,8.10,0,0,0,0
3331,100,176 ,28.20,0,8.60,3.20,0,0,0,0
3332,100,0,0,0,32.10,0,0,0,0,0
3333,100,0,0,0,0,0,0,0,0,0
3334,100,0,0,0,0,0,0,0,0,0
3335,100,0,0,0,21.90,0,0,0,0,0
3336,100,101 ,0.10,0,18.80,2.30,0,0,0,0
3337,100,93 ,0.00,0,18.90,1.40,0,0,0,0
3338,100,0,0,0,0,0,0,0,0,0
3339,100,0,0,0,0,0,0,0,0,0
3340,100,0,0,0,0,0,0,0,0,0
3341,100,0,0,0,0,0,0,0,0,0
3342,100,90 ,0.20,0,18.70,1.10,0,0,0,0
3343,100,0,0,0,5.10,0,0,0,0,0
3344,100,62 ,1.10,0,12.00,0.70,0,0,0,0
3345,100,0,0,0,0,0,0,0,0,0
3346,100,0,0,0,0,0,0,0,0,0
3347,100,276 ,7.00,0,54.20,2.00,0,0,0,0
3348,100,0,0,0,10.50,0,0,0,0,0
3349,100,0,0,0,21.40,0,0,0,0,0
3350,100,88 ,0.10,0,19.10,0.70,0,0,0,0
3351,100,53 ,1.60,0,10.50,0.20,0,0,0,0
3352,100,0,0,0,15.60,0,0,0,0,0
3353,100,0,0,0,0,0,0,0,0,0
3354,100,85 ,0.00,0,19.20,0.40,0,0,0,0
3355,100,0,0,0,15.10,0,0,0,0,0
3356,100,64 ,3.00,0,10.90,0.60,0,0,0,0
3357,100,0,0,0,0,0,0,0,0,0
3358,100,87 ,0.80,0,16.10,1.70,0,0,0,0
3359,100,0,0,0,17.20,0,0,0,0,0
3360,100,0,0,0,0,0,0,0,0,0
3361,100,0,0,0,2.60,0,0,0,0,0
3362,100,0,0,0,18.30,0,0,0,0,0
3363,100,170 ,0.40,0,17.90,9.90,0,0,0,0
3364,100,0,0,0,0,0,0,0,0,0
3365,100,0,0,0,1.30,0,0,0,0,0
3366,100,66 ,5.00,0,7.40,1.50,0,0,0,0
3367,100,0,0,0,17.10,0,0,0,0,0
3368,100,94 ,0.10,0,21.50,0.30,0,0,0,0
3369,100,0,0,0,0,0,0,0,0,0
3370,100,0,0,0,21.50,0,0,0,0,0
3371,100,0,0,0,0,0,0,0,0,0
3372,100,0,0,0,22.80,0,0,0,0,0
3373,100,158 ,0.00,0,20.80,7.50,0,0,0,0
3374,100,139 ,0.00,0,20.30,5.70,0,0,0,0
3375,100,146 ,0.30,0,22.00,5.50,0,0,0,0
3376,100,175 ,0.00,0,20.60,9.40,0,0,0,0
3377,100,246 ,0.00,0,18.70,17.80,0,0,0,0
3378,100,0,0,0,0,0,0,0,0,0
3379,100,183 ,0.00,0,20.20,10.40,0,0,0,0
3380,100,0,0,0,20.30,0,0,0,0,0
3381,100,0,0,0,0,0,0,0,0,0
3382,100,0,0,0,0,0,0,0,0,0
3383,100,0,0,0,0,0,0,0,0,0
3384,100,0,0,0,0,0,0,0,0,0
3385,100,0,0,0,0,0,0,0,0,0
3386,100,0,0,0,0,0,0,0,0,0
3387,100,171 ,0.60,0,21.30,8.30,0,0,0,0
3388,100,172 ,0.10,0,26.90,6.20,0,0,0,0
3389,100,0,0,0,0,0,0,0,0,0
3390,100,207 ,0.30,0,18.30,13.70,0,0,0,0
3391,100,0,0,0,14.00,0,0,0,0,0
3392,100,0,0,0,0,0,0,0,0,0
3393,100,0,0,0,0,0,0,0,0,0
3394,100,0,0,0,0,0,0,0,0,0
3395,100,0,0,0,2.90,0,0,0,0,0
3396,100,81 ,2.20,0,16.30,0.30,0,0,0,0
3397,100,0,0,0,12.50,0,0,0,0,0
3398,100,0,0,0,0,0,0,0,0,0
3399,100,164 ,0.30,0,16.20,10.00,0,0,0,0
3400,100,0,0,0,0,0,0,0,0,0
3401,100,78 ,4.00,0,11.60,0.60,0,0,0,0
3402,100,0,0,0,0,0,0,0,0,0
3403,100,0,0,0,12.70,0,0,0,0,0
3404,100,104 ,4.50,0,17.70,1.10,0,0,0,0
3405,100,0,0,0,16.70,0,0,0,0,0
3406,100,0,0,0,23.50,0,0,0,0,0
3407,100,0,0,0,0,0,0,0,0,0
3408,100,103 ,0.10,0,23.50,0.30,0,0,0,0
3409,100,74 ,0.00,0,17.20,0.10,0,0,0,0
3410,100,0,0,0,0,0,0,0,0,0
3411,100,89 ,0.00,0,20.40,0.30,0,0,0,0
3412,100,0,0,0,4.10,0,0,0,0,0
3413,100,0,0,0,0,0,0,0,0,0
3414,100,0,0,0,0,0,0,0,0,0
3415,100,0,0,0,0,0,0,0,0,0
3416,100,91 ,0.20,0,20.70,0.30,0,0,0,0
3417,100,36 ,0.50,0,5.80,1.00,0,0,0,0
3418,100,0,0,0,7.50,0,0,0,0,0
3419,100,103 ,0.20,0,18.50,2.60,0,0,0,0
3420,100,0,0,0,16.10,0,0,0,0,0
3421,100,91 ,0.10,0,18.90,1.20,0,0,0,0
3422,100,0,0,0,19.10,0,0,0,0,0
3423,100,107 ,0.70,0,22.00,1.20,0,0,0,0
3424,100,83 ,0.70,0,18.20,0.40,0,0,0,0
3425,100,114 ,3.10,0,22.60,0.70,0,0,0,0
3426,100,0,0,0,19.40,0,0,0,0,0
3427,100,0,0,0,16.50,0,0,0,0,0
3428,100,0,0,0,18.60,0,0,0,0,0
3429,100,0,0,0,17.60,0,0,0,0,0
3430,100,0,0,0,18.20,0,0,0,0,0
3431,100,0,0,0,16.90,0,0,0,0,0
3432,100,0,0,0,17.30,0,0,0,0,0
3433,100,0,0,0,17.10,0,0,0,0,0
3434,100,0,0,0,18.80,0,0,0,0,0
3435,100,0,0,0,17.80,0,0,0,0,0
3436,100,0,0,0,17.70,0,0,0,0,0
3437,100,0,0,0,17.40,0,0,0,0,0
3438,100,0,0,0,0,0,0,0,0,0
3439,100,0,0,0,18.80,0,0,0,0,0
3440,100,0,0,0,17.80,0,0,0,0,0
3441,100,0,0,0,17.40,0,0,0,0,0
3442,100,0,0,0,18.90,0,0,0,0,0
3443,100,0,0,0,18.90,0,0,0,0,0
3444,100,0,0,0,19.00,0,0,0,0,0
3445,100,0,0,0,17.90,0,0,0,0,0
3446,100,0,0,0,18.80,0,0,0,0,0
3447,100,0,0,0,19.10,0,0,0,0,0
3448,100,0,0,0,19.00,0,0,0,0,0
3449,100,0,0,0,18.50,0,0,0,0,0
3450,100,0,0,0,18.70,0,0,0,0,0
3451,100,107 ,0.50,0,17.50,3.30,0,0,0,0
3452,100,118 ,4.80,0,17.20,2.70,0,0,0,0
3453,100,0,0,0,0,0,0,0,0,0
3454,100,97 ,0.10,0,20.10,1.30,0,0,0,0
3455,100,92 ,0.00,0,20.00,0.80,0,0,0,0
3456,100,0,0,0,0,0,0,0,0,0
3457,100,0,0,0,0,0,0,0,0,0
3458,100,0,0,0,18.70,0,0,0,0,0
3459,100,114 ,0.30,0,16.00,4.80,0,0,0,0
3460,100,36 ,0.20,0,7.80,0.20,0,0,0,0
3461,100,85 ,0.50,0,19.30,0.20,0,0,0,0
3462,100,0,0,0,16.50,0,0,0,0,0
3463,100,0,0,0,0,0,0,0,0,0
3464,100,112 ,0.90,0,24.10,0.70,0,0,0,0
3465,100,0,0,0,0,0,0,0,0,0
3466,100,85 ,0.10,0,19.30,0.30,0,0,0,0
3467,100,0,0,0,15.10,0,0,0,0,0
3468,100,0,0,0,0,0,0,0,0,0
3469,100,92 ,0.10,0,19.50,1.00,0,0,0,0
3470,100,63 ,1.60,0,12.60,0.30,0,0,0,0
3471,100,0,0,0,13.90,0,0,0,0,0
3472,100,17 ,5.90,0,1.80,0.20,0,0,0,0
3473,100,0,0,0,19.00,0,0,0,0,0
3474,100,96 ,0.70,0,20.50,0.80,0,0,0,0
3475,100,0,0,0,0,0,0,0,0,0
3476,100,70 ,0.00,0,16.40,0.10,0,0,0,0
3477,100,0,0,0,0,0,0,0,0,0
3478,100,102 ,0.10,0,19.00,2.30,0,0,0,0
3479,100,78 ,0.60,0,16.50,0.60,0,0,0,0
3480,100,142 ,0.40,0,22.70,4.70,0,0,0,0
3481,100,0,0,0,20.50,0,0,0,0,0
3482,100,0,0,0,0,0,0,0,0,0
3483,100,0,0,0,0,0,0,0,0,0
3484,100,0,0,0,0,0,0,0,0,0
3485,100,421 ,0.90,0,32.10,29.90,0,0,0,0
3486,100,0,0,0,15.50,0,0,0,0,0
3487,100,243 ,10.10,0,15.50,14.70,0,0,0,0
3488,100,0,0,0,15.90,0,0,0,0,0
3489,100,74 ,2.00,0,13.70,0.80,0,0,0,0
3490,100,0,0,0,0,0,0,0,0,0
3491,100,0,0,0,0,0,0,0,0,0
3492,100,0,0,0,10.60,0,0,0,0,0
3493,100,0,0,0,0,0,0,0,0,0
3494,100,0,0,0,25.40,0,0,0,0,0
3495,100,0,0,0,19.00,0,0,0,0,0
3496,100,307 ,4.10,0,55.50,5.90,0,0,0,0
3497,100,0,0,0,2.50,0,0,0,0,0
3498,100,80 ,0.00,0,17.30,0.70,0,0,0,0
3499,100,111 ,3.90,0,15.90,3.00,0,0,0,0
3500,100,0,0,0,0,0,0,0,0,0
3501,100,0,0,0,13.00,0,0,0,0,0
3502,100,75 ,0.40,0,16.30,0.50,0,0,0,0
3503,100,0,0,0,0,0,0,0,0,0
3504,100,0,0,0,16.20,0,0,0,0,0
3505,100,0,0,0,25.20,0,0,0,0,0
3506,100,206 ,1.20,0,17.60,13.50,0,0,0,0
3507,100,99 ,0.10,0,22.20,0.50,0,0,0,0
3508,100,0,0,0,10.60,0,0,0,0,0
3509,100,0,0,0,0,0,0,0,0,0
3510,100,0,0,0,27.70,0,0,0,0,0
3511,100,0,0,0,0,0,0,0,0,0
3512,100,0,0,0,0,0,0,0,0,0
3513,100,0,0,0,0,0,0,0,0,0
3514,100,0,0,0,38.40,0,0,0,0,0
3515,100,17 ,3.00,0,3.30,0.70,0,0,0,0
3516,100,86 ,0.10,0,17.50,1.20,0,0,0,0
3517,100,0,0,0,0,0,0,0,0,0
3518,100,0,0,0,20.20,0,0,0,0,0
3519,100,109 ,0.30,0,20.90,2.10,0,0,0,0
3520,100,0,0,0,0,0,0,0,0,0
3521,100,0,0,0,0,0,0,0,0,0
3522,100,0,0,0,19.90,0,0,0,0,0
3523,100,0,0,0,0,0,0,0,0,0
3524,100,0,0,0,0,0,0,0,0,0
3525,100,0,0,0,0,0,0,0,0,0
3526,100,0,0,0,0,0,0,0,0,0
3527,100,0,0,0,20.40,0,0,0,0,0
3528,100,0,0,0,0,0,0,0,0,0
3529,100,0,0,0,0,0,0,0,0,0
3530,100,82 ,0.10,0,19.20,0.10,0,0,0,0
3531,100,97 ,0.00,0,21.60,0.60,0,0,0,0
3532,100,0,0,0,0,0,0,0,0,0
3533,100,0,0,0,0,0,0,0,0,0
3534,100,0,0,0,0,0,0,0,0,0
3535,100,0,0,0,0,0,0,0,0,0
3536,100,0,0,0,0,0,0,0,0,0
3537,100,0,0,0,0,0,0,0,0,0
3538,100,94 ,0.20,0,17.30,2.10,0,0,0,0
3539,100,0,0,0,17.60,0,0,0,0,0
3540,100,89 ,0.80,0,17.50,1.30,0,0,0,0
3541,100,0,0,0,0,0,0,0,0,0
3542,100,6 ,0.10,0,1.30,0,0,0,0,0
3543,100,0,0,0,0,0,0,0,0,0
3544,100,0,0,0,20.50,0,0,0,0,0
3545,100,107 ,0.00,0,19.20,2.80,0,0,0,0
3546,100,96 ,0.20,0,18.20,1.90,0,0,0,0
3547,100,0,0,0,20.60,0,0,0,0,0
3548,100,0,0,0,0,0,0,0,0,0
3549,100,0,0,0,0,0,0,0,0,0
3550,100,0,0,0,0,0,0,0,0,0
3551,100,0,0,0,0,0,0,0,0,0
3552,100,149 ,0.00,0,22.40,5.80,0,0,0,0
3553,100,105 ,0.80,0,17.30,3.00,0,0,0,0
3554,100,0,0,0,0,0,0,0,0,0
3555,100,93 ,0.30,0,19.40,1.10,0,0,0,0
3556,100,0,0,0,0,0,0,0,0,0
3557,100,109 ,0.10,0,17.00,3.90,0,0,0,0
3558,100,0,0,0,0,0,0,0,0,0
3559,100,107 ,0.30,0,14.00,5.10,0,0,0,0
3560,100,0,0,0,24.80,0,0,0,0,0
3561,100,0,0,0,0,0,0,0,0,0
3562,100,0,0,0,16.00,0,0,0,0,0
3563,100,144 ,0.00,0,22.30,5.30,0,0,0,0
3564,100,0,0,0,0,0,0,0,0,0
3565,100,90 ,0.10,0,20.10,0.50,0,0,0,0
3566,100,0,0,0,20.00,0,0,0,0,0
3567,100,138 ,0.40,0,18.50,6.20,0,0,0,0
3568,100,0,0,0,20.10,0,0,0,0,0
3569,100,93 ,0.30,0,18.80,1.30,0,0,0,0
3570,100,0,0,0,12.90,0,0,0,0,0
3571,100,100 ,0.10,0,19.30,1.90,0,0,0,0
3572,100,78 ,5.70,0,11.90,1.20,0,0,0,0
3573,100,0,0,0,0,0,0,0,0,0
3574,100,0,0,0,13.60,0,0,0,0,0
3575,100,0,0,0,1.50,0,0,0,0,0
3576,100,12 ,3.60,0,1.10,0.20,0,0,0,0
3577,100,0,0,0,0,0,0,0,0,0
3578,100,0,0,0,0,0,0,0,0,0
3579,100,110 ,41.10,0,7.40,1.10,0,0,0,0
3580,100,121 ,0.10,0,19.70,4.00,0,0,0,0
3581,100,0,0,0,0,0,0,0,0,0
3582,100,0,0,0,18.80,0,0,0,0,0
3583,100,97 ,0.70,0,19.10,1.40,0,0,0,0
3584,100,0,0,0,0,0,0,0,0,0
3585,100,0,0,0,0,0,0,0,0,0
3586,100,0,0,0,0,0,0,0,0,0
3587,100,115 ,0.20,0,23.40,1.60,0,0,0,0
3588,100,69 ,0.10,0,15.20,0.50,0,0,0,0
3589,100,0,0,0,14.50,0,0,0,0,0
3590,100,88 ,1.30,0,17.00,1.20,0,0,0,0
3591,100,0,0,0,0,0,0,0,0,0
3592,100,0,0,0,0,0,0,0,0,0
3593,100,0,0,0,0,0,0,0,0,0
3594,100,85 ,0.50,0,17.40,1.00,0,0,0,0
3595,100,314 ,2.00,0,66.70,2.60,0,0,0,0
3596,100,0,0,0,16.10,0,0,0,0,0
3597,100,86 ,0.30,0,19.50,0.30,0,0,0,0
3598,100,0,0,0,0,0,0,0,0,0
3599,100,0,0,0,0,0,0,0,0,0
3600,100,0,0,0,55.00,0,0,0,0,0
3601,100,312 ,1.80,0,65.40,3.00,0,0,0,0
3602,100,83 ,0.40,0,18.20,0.40,0,0,0,0
3603,100,0,0,0,0,0,0,0,0,0
3604,100,0,0,0,0,0,0,0,0,0
3605,100,0,0,0,0,0,0,0,0,0
3606,100,0,0,0,0,0,0,0,0,0
3607,100,0,0,0,0,0,0,0,0,0
3608,100,0,0,0,0,0,0,0,0,0
3609,100,0,0,0,0,0,0,0,0,0
3610,100,0,0,0,0,0,0,0,0,0
3611,100,69 ,0.30,0,15.40,0.30,0,0,0,0
3612,100,0,0,0,0,0,0,0,0,0
3613,100,0,0,0,0,0,0,0,0,0
3614,100,0,0,0,0,0,0,0,0,0
3615,100,305 ,14.60,0,54.20,2.10,0,0,0,0
3616,100,93 ,0.50,0,19.50,0.90,0,0,0,0
3617,100,96 ,0.50,0,17.50,2.10,0,0,0,0
3618,100,0,0,0,0,0,0,0,0,0
3619,100,58 ,0.30,0,12.20,0.60,0,0,0,0
3620,100,0,0,0,0,0,0,0,0,0
3621,100,0,0,0,16.80,0,0,0,0,0
3622,100,0,0,0,14.30,0,0,0,0,0
3623,100,348 ,3.60,0,72.00,3.10,0,0,0,0
3624,100,112 ,1.90,0,18.80,2.60,0,0,0,0
3625,100,0,0,0,21.60,0,0,0,0,0
3626,100,0,0,0,0,0,0,0,0,0
3627,100,82 ,0.10,0,18.10,0.60,0,0,0,0
3628,100,0,0,0,0,0,0,0,0,0
3629,100,145 ,54.50,0,7.30,0.20,0,0,0,0
3630,100,0,0,0,15.60,0,0,0,0,0
3631,100,0,0,0,22.30,0,0,0,0,0
3632,100,0,0,0,19.90,0,0,0,0,0
3633,100,78 ,0.50,0,17.60,0.20,0,0,0,0
3634,100,0,0,0,0,0,0,0,0,0
3635,100,0,0,0,0,0,0,0,0,0
3636,100,95 ,0.50,0,19.40,1.20,0,0,0,0
3637,100,113 ,0.50,0,16.00,4.60,0,0,0,0
3638,100,0,0,0,14.90,0,0,0,0,0
3639,100,130 ,0.00,0,21.30,4.30,0,0,0,0
3640,100,77 ,0.30,0,16.90,0.50,0,0,0,0
3641,100,0,0,0,0,0,0,0,0,0
3642,100,97 ,0.00,0,20.30,1.20,0,0,0,0
3643,100,0,0,0,0,0,0,0,0,0
3644,100,97 ,0.20,0,20.80,0.90,0,0,0,0
3645,100,0,0,0,21.50,0,0,0,0,0
3646,100,90 ,0.00,0,20.00,0.60,0,0,0,0
3647,100,107 ,1.40,0,20.70,1.40,0,0,0,0
3648,100,0,0,0,0,0,0,0,0,0
3649,100,0,0,0,20.30,0,0,0,0,0
3650,100,86 ,0.40,0,17.80,1.00,0,0,0,0
3651,100,0,0,0,0,0,0,0,0,0
3652,100,0,0,0,0,0,0,0,0,0
3653,100,0,0,0,0,0,0,0,0,0
3654,100,85 ,0.00,0,17.90,1.00,0,0,0,0
3655,100,329 ,0.50,0,25.00,23.50,0,0,0,0
3656,100,0,0,0,0,0,0,0,0,0
3657,100,97 ,0.00,0,19.80,1.30,0,0,0,0
3658,100,0,0,0,0,0,0,0,0,0
3659,100,125 ,9.80,0,13.20,3.00,0,0,0,0
3660,100,121 ,0.00,0,20.00,3.90,0,0,0,0
3661,100,81 ,0.00,0,16.90,1.00,0,0,0,0
3662,100,81 ,0.00,0,15.70,1.60,0,0,0,0
3663,100,0,0,0,17.00,0,0,0,0,0
3664,100,0,0,0,0,0,0,0,0,0
3665,100,0,0,0,25.50,0,0,0,0,0
3666,100,0,0,0,0,0,0,0,0,0
3667,100,0,0,0,0,0,0,0,0,0
3668,100,0,0,0,11.60,0,0,0,0,0
3669,100,0,0,0,0,0,0,0,0,0
3670,100,69 ,0.90,0,11.80,1.60,0,0,0,0
3671,100,0,0,0,0,0,0,0,0,0
3672,100,81 ,0.60,0,18.50,0.10,0,0,0,0
3673,100,89 ,5.50,0,14.20,0.70,0,0,0,0
3674,100,0,0,0,23.40,0,0,0,0,0
3675,100,94 ,0.30,0,21.40,0.30,0,0,0,0
3676,100,0,0,0,0,0,0,0,0,0
3677,100,0,0,0,0,0,0,0,0,0
3678,100,104 ,0.20,0,15.00,4.20,0,0,0,0
3679,100,168 ,43.30,0,35.50,1.70,0,0,0,0
3680,100,85 ,4.50,0,14.30,0.70,0,0,0,0
3681,100,92 ,0.00,0,17.90,1.70,0,0,0,0
3682,100,0,0,0,19.80,0,0,0,0,0
3683,100,79 ,0.00,0,18.50,0.10,0,0,0,0
3684,100,0,0,0,0,0,0,0,0,0
3685,100,0,0,0,17.70,0,0,0,0,0
3686,100,96 ,0.10,0,18.10,2.00,0,0,0,0
3687,100,0,0,0,0,0,0,0,0,0
3688,100,0,0,0,0,0,0,0,0,0
3689,100,0,0,0,25.70,0,0,0,0,0
3690,100,87 ,7.40,0,11.20,1.00,0,0,0,0
3691,100,0,0,0,0,0,0,0,0,0
3692,100,0,0,0,0,0,0,0,0,0
3693,100,128 ,46.80,0,6.10,2.50,0,0,0,0
3694,100,117 ,9.80,0,16.90,0.60,0,0,0,0
3695,100,0,0,0,0,0,0,0,0,0
3696,100,0,0,0,6.40,0,0,0,0,0
3697,100,66 ,0.00,0,13.30,1.10,0,0,0,0
3698,100,0,0,0,21.80,0,0,0,0,0
3699,100,0,0,0,0,0,0,0,0,0
3700,100,0,0,0,12.70,0,0,0,0,0
3701,100,0,0,0,0,0,0,0,0,0
3702,100,58 ,2.50,0,10.10,0.50,0,0,0,0
3703,100,0,0,0,13.50,0,0,0,0,0
3704,100,77 ,3.80,0,12.80,0.80,0,0,0,0
3705,100,0,0,0,0,0,0,0,0,0
3706,100,80 ,0.60,0,17.90,0.20,0,0,0,0
3707,100,0,0,0,17.90,0,0,0,0,0
3708,100,0,0,0,18.40,0,0,0,0,0
3709,100,325 ,34.30,0,38.70,2.20,0,0,0,0
3710,100,0,0,0,12.00,0,0,0,0,0
3711,100,0,0,0,0,0,0,0,0,0
3712,100,0,0,0,18.90,0,0,0,0,0
3713,100,89 ,0.20,0,18.90,0.90,0,0,0,0
3714,100,0,0,0,19.50,0,0,0,0,0
3715,100,108 ,2.30,0,22.50,0.40,0,0,0,0
3716,100,0,0,0,19.80,0,0,0,0,0
3717,100,88 ,0.40,0,19.80,0.30,0,0,0,0
3718,100,0,0,0,4.20,0,0,0,0,0
3719,100,0,0,0,0,0,0,0,0,0
3720,100,125 ,35.40,0,20.60,0.50,0,0,0,0
3721,100,80 ,1.80,0,14.00,1.40,0,0,0,0
3722,100,0,0,0,0,0,0,0,0,0
3723,100,93 ,0.10,0,20.80,0.50,0,0,0,0
3724,100,0,0,0,19.50,0,0,0,0,0
3725,100,0,0,0,19.60,0,0,0,0,0
3726,100,129 ,0.40,0,16.90,6.00,0,0,0,0
3727,100,0,0,0,13.30,0,0,0,0,0
3728,100,0,0,0,0,0,0,0,0,0
3729,100,0,0,0,0,0,0,0,0,0
3730,100,0,0,0,0,0,0,0,0,0
3731,100,0,0,0,7.00,0,0,0,0,0
3732,100,0,0,0,0,0,0,0,0,0
3733,100,0,0,0,0,0,0,0,0,0
3734,100,0,0,0,0,0,0,0,0,0
3735,100,114 ,0.10,0,15.10,5.30,0,0,0,0
3736,100,0,0,0,0,0,0,0,0,0
3737,100,0,0,0,17.00,0,0,0,0,0
3738,100,0,0,0,0,0,0,0,0,0
3739,100,0,0,0,17.50,0,0,0,0,0
3740,100,127 ,0.30,0,17.70,5.40,0,0,0,0
3741,100,0,0,0,0,0,0,0,0,0
3742,100,0,0,0,0,0,0,0,0,0
3743,100,333 ,0.70,0,50.90,12.20,0,0,0,0
3744,100,334 ,0.40,0,54.90,10.70,0,0,0,0
3745,100,285 ,0.60,0,46.50,9.20,0,0,0,0
3746,100,341 ,0.30,0,54.30,11.70,0,0,0,0
3747,100,0,0,0,24.90,0,0,0,0,0
3748,100,0,0,0,8.60,0,0,0,0,0
3749,100,39 ,0.00,0,8.60,0.10,0,0,0,0
3750,100,0,0,0,0,0,0,0,0,0
3751,100,303 ,2.50,0,47.40,9.80,0,0,0,0
3752,100,0,0,0,0,0,0,0,0,0
3753,100,0,0,0,51.50,0,0,0,0,0
3754,100,239 ,0.90,0,42.40,6.00,0,0,0,0
3755,100,0,0,0,54.90,0,0,0,0,0
3756,100,232 ,4.80,0,38.90,5.10,0,0,0,0
3757,100,0,0,0,54.30,0,0,0,0,0
3758,100,0,0,0,0,0,0,0,0,0
3759,100,0,0,0,0,0,0,0,0,0
3760,100,0,0,0,0,0,0,0,0,0
3761,100,118 ,0.00,0,14.00,6.30,0,0,0,0
3762,100,0,0,0,17.40,0,0,0,0,0
3763,100,0,0,0,0,0,0,0,0,0
3764,100,80 ,0.00,0,17.50,0.70,0,0,0,0
3765,100,0,0,0,0,0,0,0,0,0
3766,100,0,0,0,0,0,0,0,0,0
3767,100,0,0,0,0,0,0,0,0,0
