NO,1회제공량(g),에너지(㎉),탄수화물(g),당류(g),단백질(g),지방(g),콜레스테롤(㎎),나트륨(㎎),포화 지방산(g),트랜스 지방산(g)
id,amount_per_serving,calorie,carbohydrate,sugar,protein,fat,cholesterol,sodium,saturated_fat,trans_fat
4204,30,44.1,6.6,3.6,0.6,1.8,0,30.9,0.9,0
4205,30,47.4,5.85,3.12,0.51,2.52,0.39,6.9,2.22,0
4206,30,45.51,5.61,5.09,0.69,2.19,0.09,2.88,1.52,0.01
4207,30,50.4,5.4,3.24,0.72,2.88,1.8,7.2,2.52,0
4208,30,42,6,2.4,0.3,1.8,0,9,0.9,0
4209,30,27.31,4.71,2.1,0.53,0.71,0,9.41,0.03,0
4210,100,83.33,19.17,17.78,0.83,0,0,25,0,0
4211,100,404.76,90.48,52.38,0,0,0,0,0,0
4212,30,45.69,5.91,1.98,0.6,2.19,0,36,1.23,0
4213,30,41.14,5.53,0.64,1.41,1.67,0,51.43,1.03,0
4214,30,45.69,6.04,2.4,0.63,2.12,0.37,6.81,1.44,0.01
4215,100,86,17.7,0,2.3,1,0,244,-,0
4216,30,60,3.86,1.46,0.34,4.71,0,23.57,0.69,0
4217,30,57.12,3.81,1.38,0.35,4.5,0,24.23,1.73,0
4218,30,48,5.4,0.9,0.6,2.7,0,34.5,0.84,0
4219,30,47.47,5.75,3,0.6,2.45,0.15,5.94,1.4,0.03
4220,30,48.58,5.51,2.4,0.62,2.68,0.2,13.79,1.65,0.04
4221,10,3.57,0.93,0.75,0,0,0,0,0,0
4222,10,4,1,0.75,0,0,0,0,0,0
4223,30,49.8,2.7,0.9,1.2,3.3,0,62.1,0.6,0
4224,30,49.8,2.7,0.9,1.2,3.3,0,62.1,0.6,0
4225,30,32.4,7.5,0.9,0.6,0,0,78.3,0,0
4226,30,46.8,5.4,4.88,0.72,2.61,0,0,0,0
4227,10,3.9,0.98,0.56,0,0,0,1.02,0,0
4228,48,235,31,7,3,11,0,500,5,0
4229,30,45,5.79,0.32,0.64,2.25,0,99.64,0.96,0
4230,30,47.37,2.37,2.34,1.66,3.17,0,10.89,0,0
4231,30,55.23,4.66,1.8,0.41,3.89,4.79,20.41,1.19,0
4232,30,36,6.9,3.3,0.9,0.6,0,19.5,0.3,0
4233,30,31.5,7.2,1.2,0.6,0,1.5,69,0,0
4234,30,31.76,7.41,5.03,0.37,0.08,1.59,11.12,0.03,0
4235,30,45,5.22,1.44,0.72,2.34,0,41.4,0.36,0
4236,30,40.5,6.3,0.45,0.45,1.59,0,85.5,1.59,0
4237,30,33.1,4.06,0,0.29,1.74,0,72.87,1.16,0
4238,30,47.25,5.4,0.27,0.18,2.7,0,94.5,2.52,0
4239,30,20.52,2.52,0,0.22,1.08,0,77.4,0.72,0
4240,50,69.53,16.27,15,0.9,0.09,0,6.84,0,0
4241,30,28.5,6.9,2.7,0.3,0,0,1.5,0,0
4242,30,48.96,5.76,0.72,0,2.88,0,32.4,1.44,0
4243,30,48.24,5.76,4.88,0,2.88,0,32.4,1.44,0
4244,30,48.78,5.5,2.81,0.51,2.75,1.31,15.97,1.86,0.01
4245,30,49.05,5.47,3.09,0.49,2.8,0.38,14.95,1.88,0.01
4246,30,39,6.82,0.22,0.27,1.09,7.09,17.73,0.27,0.03
4247,30,39,6.9,0.9,0.3,1.2,7.2,17.7,0.3,0.03
4248,30,38.7,6.97,0.68,0.22,1.35,7.2,17.77,0.22,0.02
4249,30,39.06,6.84,0.9,0.18,1.08,7.2,17.64,0.18,0.02
4250,30,39.09,6.75,0.84,0.28,1.12,6.75,17.72,0.28,0.03
4251,30,53.36,10.29,0.96,0.32,1.61,9.64,24.11,0.32,0.03
4252,30,39,6.9,0.9,0.3,1.2,7.2,17.7,0.3,0.03
4253,10,172.6,58.07,0,1.27,1,0,0.07,0,0
4254,30,46.2,6,0.6,0.3,2.1,0,48,0.3,0
4255,30,46.1,6.16,2.7,0.44,2.19,0.65,23.61,1.37,0.05
4256,30,46.18,6.02,2.25,0.52,2.22,0.28,26.44,1.37,0.05
4257,30,46.46,6.02,2.25,0.48,2.28,1.02,24.47,1.45,0.06
4258,30,45.03,6.02,0.31,0.53,2.09,0,42.64,0.69,0
4259,10,3.57,0.93,0.75,0,0,0,0,0,0
4260,30,43.2,6.48,0,1.08,1.26,0,46.8,0.54,0
4261,30,37.93,7.39,4.82,0.64,0.64,0,22.5,0,0
4262,30,34.5,6.6,2.7,0.42,0.72,0,0,0.15,0
4263,10,3.93,0.79,0.5,0,0.07,0,6.07,0.04,0
4264,30,48.1,5.04,2.25,0.99,2.64,0,15.3,0.93,0.05
4265,30,46.55,5.77,2.61,2.48,1.55,0.43,37.24,0.05,0
4266,30,45.96,6.11,3.86,0.64,2.12,8.68,9,1.45,0
4267,30,44.68,6.43,2.89,0.64,1.83,6.43,14.46,1.25,0
4268,30,48.54,5.46,3.21,0.64,2.6,6.11,11.57,1.83,0
4269,30,50.4,5.76,1.27,0.36,2.88,0.45,13.05,1.98,0
4270,30,51.75,5.31,0.42,0.36,3.24,0.45,12.6,2.25,0
4271,30,43.04,5.87,2.22,0.78,1.96,1.96,28.96,1.17,0
4272,10,3.4,0.8,0.6,0.02,0,0.02,1.8,0,0
4273,30,42,10.5,2.2,0.3,0,0,0,0,0
4274,100,173,9,0,6.7,12.3,0,130,-,0
4275,100,105,17.3,0,7.6,0.6,0,370,-,0
4276,100,190,37,0,5,2.4,0,414,-,0
4277,30,36.68,6.41,2.2,0.9,0.83,0,360,0.47,0
4278,30,50.4,5.4,1.8,0.36,2.88,0,23.4,1.44,0
4279,30,39.6,7.2,2.16,0.72,1.08,1.8,32.4,0.18,0
4280,30,46.8,5.76,1.08,0.72,2.16,1.8,21.6,1.8,0
4281,30,48.6,4.2,0,1.2,3,0,32.4,2.4,0
4282,30,21.24,2.52,0,0.36,1.08,0,20.16,0.72,0
4283,30,44.1,5.25,0,0.75,2.25,0,42,1.5,0
4284,30,39.38,5.85,0,0.45,1.58,0,85.5,1.35,0
4285,30,43.2,5.22,0,0.29,2.34,0,45.36,0.36,0.09
4286,30,42.21,6.52,3.1,0.31,1.55,0,20.17,0.68,0
4287,30,41.9,6.83,3.41,0.31,1.55,0,22.34,0.68,0
4288,30,46.12,5.85,1.35,0.22,2.47,0,10.12,2.25,0
4289,30,42.48,5.4,0.36,0.72,1.98,0,108,0.18,0
4290,30,38.81,4.72,2.7,0.68,1.12,0,42.53,0.68,0
4291,30,38.25,6.07,1.2,1.12,1.12,0,0,0.68,0
4292,30,51.88,4.24,3.18,1.59,3.34,8.47,5.29,0.32,0
4293,30,59.62,4.95,1.8,0.45,2.92,6.07,6.75,1.8,0
4294,30,59.4,5.4,1.8,0.9,2.7,0,9,1.8,0
4295,30,45,5.4,3.6,0.45,2.37,0,7.5,1.5,0
4296,30,44.1,6,4.2,0.6,1.95,0,6,1.08,0
4297,30,42.3,6.3,4.2,0.45,1.71,0,7.5,0.72,0
4298,30,42.6,6,4.2,0.51,1.83,0,6,0.66,0
4299,30,47.1,5.1,0,0.6,2.7,0,57.9,0.81,0
4300,30,47.52,5.76,2.09,0.43,2.52,0,10.8,1.8,0
4301,30,46.44,5.4,1.76,0.5,2.52,0,10.8,1.8,0
4302,30,54,3.96,0,1.44,3.6,0,80.64,0,0
4303,30,43.5,6.48,0.3,0.36,1.8,0,8.7,0.42,0
4304,30,39.6,6.12,0.14,0.97,1.19,0,36,0.18,0
4305,30,39.6,6.12,0.14,0.97,1.19,0,72,0.18,0
4306,30,39.24,5.94,0.07,0.97,1.19,0,216,0.22,0
4307,30,43.2,6.48,0.36,1.08,1.26,0,82.8,0.54,0
4308,30,38.4,6.9,0,0.9,0.9,0,45,0,0
4309,30,39.6,6.48,0.94,1.08,1.26,0,75.6,0.54,0
4310,30,45,6,2.1,0.6,2.1,0,31.5,1.2,0
4311,30,43.5,6.3,3.3,0.6,1.8,0.9,45,1.2,0
4312,30,42,6,2.1,0.3,1.8,0,13.5,0.9,0
4313,30,39.6,6.48,0.94,1.08,1.26,0,75.6,0.54,0
4314,30,46.61,5.27,0.32,0.8,2.47,0,54.96,1.12,0
4315,30,44.1,5.4,3.15,0.45,2.25,9,22.5,0.45,0
4316,30,43.5,5.7,0.9,0.72,2.1,0,87,1.26,0
4317,30,49.69,5.25,0.25,0.38,3,0,73.12,2.06,0
4318,30,42.5,6,2,0.5,2,0,0.14,1,0
4319,30,45,5.7,1.5,0.9,2.1,0,45,1.5,0
4320,10,3.93,0.79,0.5,0,0.07,0,6.07,0.04,0
4321,30,46.8,5.7,2.7,0.6,2.4,1.5,31.5,1.05,0
4322,30,47.53,5.62,3.09,0.56,2.53,1.41,37.97,1.12,0
4323,30,44.36,6.11,2.57,0.64,1.93,0,32.14,0.64,0
4324,30,43.62,5.54,1.38,0.69,2.08,0,66.92,0.58,0
4325,30,43.62,5.31,1.15,0.92,2.08,0,69.23,0.35,0
4326,30,40.94,6.68,2.03,0.58,1.31,0,39.19,0.29,0
4327,30,42.6,6,1.2,0.6,1.8,0,63,0.45,0
4328,30,42.6,6,1.2,0.6,1.8,0,63,0.45,0
4329,30,45.36,5.26,0.21,0.81,2.34,0.45,23.4,1.23,0
4330,100,125.78,29.69,18.75,0,0.78,0,23.44,0.62,0
4331,100,90,20,17.78,0,1,0,15,0.9,0
4332,100,90,20,17.78,0,1,0,15,0.9,0
4333,30,49.5,5.85,0.45,0,2.7,0,22.5,0,0
4334,30,40.82,6.05,1.15,0.68,1.48,0,49.5,0.45,0
4335,30,42.84,5.87,0.19,0.73,1.76,0,56.7,0.45,0
4336,30,38.7,6.89,0,0.58,0.88,0,71.78,0.14,0
4337,30,38.7,6.89,0.25,0.58,0.88,0,71.78,0.14,0
4338,30,45.54,5.31,0.21,0.81,2.34,0.45,23.4,1.23,0
4339,30,33,8.4,2.7,0,0,0,1.5,0,0
4340,30,39.81,9.69,2.88,0,0,0,0,0,0
4341,30,32.4,7.2,2.22,0.9,0,0,79.5,0,0
4342,30,50.29,4.76,4.92,0.64,3.18,0,34.94,0.42,0.11
4343,30,52.2,6.84,0.18,0.65,2.52,0,79.2,1.19,0
4344,30,41.4,5.4,0.29,0.54,2.16,0,50.4,1.08,0
4345,30,41.06,5.91,0,0.56,1.69,0,2.81,1.41,0
4346,30,42.19,5.91,0,0.56,1.69,0,2.81,1.41,0
4347,30,45.9,5.94,0.72,0.45,2.25,0,57.6,0.72,0
4348,30,45.9,5.94,0.72,0.45,2.25,0,57.6,0.72,0
4349,30,33.84,6.48,3.24,0.36,0.72,1.8,34.2,0.36,0
4350,30,48.6,5.4,3.6,1.08,2.52,1.8,19.8,1.26,0
4351,30,39,6.3,2.7,0.48,1.26,0,24,0.63,0
4352,30,40.5,6.6,2.1,0.48,1.38,0,21,0.78,0
4353,30,43.12,6.38,1.87,0.75,1.69,5.62,11.25,1.12,0
4354,10,3.93,0.79,0.5,0,0.07,0,6.07,0.04,0
4355,30,34.2,4.98,2.55,0.33,1.44,0,8.4,0.66,0
4356,30,34.2,4.98,2.55,0.33,1.44,0,8.4,0.66,0
4357,30,42.63,6.16,2.37,0.47,1.89,0,35.53,0.71,0
4358,30,43.8,5.7,1.8,0.6,2.1,0,18.9,1.5,0
4359,30,42.63,6.63,2.05,0.47,1.66,0,21.32,0.47,0
4360,30,41.1,6.3,2.05,0.6,1.8,0,18.9,1.2,0
4361,10,4.08,0.9,0.6,0.02,0.05,0,0,0.03,0
4362,30,41.79,6.11,0.96,0.32,1.93,0,36.96,0.32,0
4363,30,45,5.46,2.57,0.32,2.57,0,3.21,0.16,0
4364,30,48.21,5.14,0.64,0.32,2.89,0,14.46,0.32,0
4365,30,48.21,5.14,0.96,0.32,2.89,0,16.07,0.32,0
4366,10,4.59,0.65,0.54,0.06,0.21,0,0.35,0.14,0
4367,10,5.29,0.41,0.54,0.12,0.35,0,0.29,0.02,0
4368,30,36.96,7.75,3.57,0.42,0.51,0,0.32,0.39,0
4369,30,36.93,5.9,0.37,0.65,1.3,0,72,0.16,0
4370,30,48.1,5.28,2.86,0.56,2.64,0,22.97,1.55,0
4371,30,45,5.93,1.64,0.57,2.25,0,20.45,1.02,0
4372,30,45,5.45,1.32,0.5,2.25,6.5,23.5,1.35,0.08
4373,30,33.08,6.93,2.34,0.39,0.61,0,24.32,0.29,0
4374,30,34.05,6.98,3.6,0.36,0.56,0,24.32,0.27,0
4375,30,43.45,5.9,2.3,0.56,1.86,0,29.17,0.74,0
4376,30,41.67,6.17,2.3,0.63,1.67,0,9,0.7,0
4377,30,45,6.19,2.19,0.56,1.97,0,37.12,0.79,0
4378,30,45,5.11,0.26,0.51,2.51,0,44.36,1.16,0
4379,30,45,4.95,0.29,0.51,2.57,0,54,1.19,0
4380,30,45.32,5.14,0.26,0.55,2.51,0,55.93,1.16,0
4381,30,46.61,4.92,0.29,0.51,2.7,0,45,1.22,0
4382,30,38.62,6.38,0.11,0.9,1.2,0,42.75,0.56,0
4383,30,37.23,7.12,0.16,0.9,0.65,0,36,0,0
4384,30,33,7.5,3.54,0.6,0,0,0,0,0
4385,100,65,16,9.23,0,0,0,0,0,0
4386,30,40,7,6.5,0.9,0.9,0,50,0.5,0
4387,30,39.09,6.94,6.69,0.77,0.87,0,50.91,0.39,0
4388,30,40,7,3.42,1,1,0,65,0.75,0
4389,100,84.75,21.19,17.78,0,0,0,39.83,0,0
4390,100,84.75,21.19,17.78,0,0,0,39.83,0,0
4391,30,55.08,3.6,0,0,4.5,0,72,0,0
4392,30,55.08,3.6,0,0,4.5,0,72,0,0
4393,30,42,6.9,0,0.3,1.5,0,15,0,0
4394,30,44.33,6,5.67,0.67,2,0,23.33,1,0
4395,30,46.32,5.82,5.56,0.53,2.38,0.26,19.85,1.06,0.21
4396,30,46.06,6.09,5.82,0.53,2.12,1.32,21.18,1.09,0
4397,30,44.71,6.1,5.81,0.58,2.03,1.45,20.61,1.1,0
4398,30,46.91,6,5.73,0.55,2.45,1.09,23.18,1.34,0.08
4399,30,34.14,6.83,0.31,0.93,0.47,0,86.9,0.16,0
4400,30,39.27,5.73,0,1.36,1.09,0,41.18,0,0.19
4401,30,41.25,6.75,0,0.75,1.35,0,15.38,0,0
4402,30,34.27,8.31,0,0.35,0,0,47.77,0,0
4403,30,39.6,6.48,0.36,1.08,1.08,0,82.8,0.54,0
4404,30,34.2,5.94,0.63,1.17,0.41,0,0,0.18,0
4405,30,35.46,5.76,0.72,0.36,0.9,0,18,0.72,0
4406,30,45,6.11,0,0.64,2.25,0,36.96,0.32,0
4407,30,40.68,7.24,0.07,0.36,1.15,0,48.6,0.29,0
4408,30,49.82,5.46,5.14,0.64,2.89,1.61,1.61,0.64,0.16
4409,30,43.92,5.76,0.07,0.54,2.09,0,37.8,0.9,0
4410,30,43.92,5.76,0.18,0.54,2.09,0,58.68,0.9,0
4411,30,43.92,5.76,0.18,0.54,2.09,0,58.68,0.9,0
4412,20,14.95,3.05,1.71,0.21,0.21,1.58,12.74,0.11,0
4413,30,33.75,6.86,0.28,0.48,0.48,0.76,16.31,0.2,0
4414,10,5.71,0.57,0.26,0.05,0.36,0,2.17,0.19,0
4415,30,33.75,6.38,0.45,0.48,0.7,1.97,23.06,0.28,0
4416,30,45.69,5.88,1.52,0.59,2.22,0.35,27,1.52,0
4417,30,45,6.09,1.73,0.52,2.08,1.04,48.12,1.38,0
4418,30,51.23,5.47,1.38,0.59,2.67,0.28,28.73,1.73,0
4419,30,97.42,17.12,0.8,1.4,2.92,2.45,103,0.86,0.02
4420,30,43.2,6.48,0,1.08,1.26,0,50.4,0.54,0
4421,30,37.8,6.12,0,1.08,0.97,0,64.8,0.47,0
4422,10,58.42,7.29,0.44,0.47,3.04,0,10.86,1.16,0
4423,30,45.72,6.12,2.05,0.47,2.23,0,27,1.44,0
4424,30,44.28,5.76,1.8,0.54,2.16,6.48,24.12,1.4,0
4425,30,46.8,6.12,2.02,0.47,2.27,0,27,1.48,0
4426,30,46.08,6.12,1.91,0.47,2.23,0,27,1.44,0
4427,10,3.53,0.88,0.75,0,0,0,0,0,0
4428,10,4,0.93,0.75,0,0,0,0,0,0
4429,10,3.5,0.7,0.75,0.03,0.08,0,0.38,0.01,0.03
4430,10,3.5,0.7,0.75,0,0,0,0.38,0,0
4431,100,356,78.8,0,6.9,1.5,0,1044,-,0
4432,30,33,7.8,0.3,0.3,0.45,0,78,0.15,0
4433,10,3.93,0.75,0.46,0,0.09,0,6.07,0.04,0
4434,10,3.93,0.79,0.5,0,0.07,0,6.07,0.04,0
4435,10,3.93,1,0.75,0,0,0,0.36,0,0
4436,10,2.93,0.73,0.6,0.05,0,0,0.37,0,0
4437,10,3.08,0.74,0.6,0.05,0,0,0.13,0,0
4438,10,3.33,0.8,0.6,0.05,0,0,1,0,0
4439,10,3.16,0.74,0.6,0.05,0,0,0.53,0,0
4440,10,3.33,0.8,0.6,0.05,0,0,1,0,0
4441,10,3.33,0.8,0.6,0.05,0,0,1,0,0
4442,10,3.33,0.8,0.6,0.05,0,0,1,0,0
4443,10,3.16,0.74,0.6,0.05,0,0,0.53,0,0
4444,10,3.33,0.8,0.6,0.05,0,0,1,0,0
4445,10,3.08,0.69,0.75,0.04,0,0,0.77,0,0
4446,30,45.45,5.53,3.24,0.5,2.34,0,36,1.08,0
4447,30,45,5.32,3.27,0.41,2.45,4.09,14.32,1.43,0
4448,30,45,5.32,3.27,0.41,2.45,4.09,14.32,1.43,0
4449,30,45,5.76,0.04,0.68,2.16,0,92.16,1.01,0
4450,30,600,100,3,25,12.5,0,0,5,5.7
4451,30,46.15,10.64,6.55,0.16,0.33,0,0,0.25,0
4452,10,3.5,0.9,0.75,0,0,0,0,0,0
4453,30,48.75,5.62,3,0.38,2.62,0.75,19.88,1.5,0
4454,30,42.3,5.7,2.1,0.6,1.8,0.6,5.7,0.99,0
4455,30,43.2,5.4,2.1,0.3,2.1,0.9,12,1.26,0.09
4456,30,43.8,5.1,0,0.36,2.4,0,10.8,0.42,0
4457,30,42.9,5.1,0,0.32,2.4,0,16.02,0.36,0
4458,30,43.2,6.48,2.48,0.72,1.69,3.6,28.8,0.86,0
4459,30,42.3,6.3,0.45,0.9,1.8,0,125.55,0.9,0
4460,30,39.81,6.23,3.81,0.62,1.32,5.54,25.96,0.87,0
4461,30,39.6,6.48,3.96,0.61,1.33,3.6,54,0.72,0
4462,30,39.6,6.48,3.96,0.61,1.33,3.6,54,0.72,0
4463,30,50.4,5.4,2.16,0.72,2.88,0,28.8,1.44,0
4464,70,254.8,25.48,7.22,3.92,15.68,0,196,4.9,0.98
4465,30,29.1,5.73,0.47,0.99,0.23,0,2.7,0.11,0
4466,30,39,6,1.5,0.9,1.2,0,13.5,0.6,0
4467,30,33.12,5.58,1.35,1.08,0.72,0,112.5,0.34,0
4468,30,33.3,5.58,1.35,1.08,0.74,0,108,0.34,0
4469,30,30,5.1,0.81,0.9,0.69,0,4.5,0.3,0
4470,30,33.9,7.2,1.8,0.75,0.24,0,27,0.12,0
4471,30,33,7.2,0.36,0.72,0.09,0,63,0,0
4472,30,34.5,7.8,2.4,0.48,0.14,0,27,0.05,0
4473,30,42.6,6,3.3,0.6,1.8,0,198,0.45,0
4474,30,30.9,4.26,0.42,1.05,1.08,0,6.3,0.3,0
4475,30,46.5,7.5,2.28,2.28,0.81,0,30,0.45,0
4476,30,44.64,5.98,1.08,0.72,1.98,0,49.68,0.94,0
4477,30,45,4.5,1.8,0.45,2.7,9.45,35.55,1.8,0.16
4478,30,36.96,4.68,2.43,0.54,1.8,10.33,0.02,1.08,0.06
4479,30,36.22,8.68,8.36,0.11,0.13,0,0,0.07,0
4480,30,42,4.5,3.9,0.6,2.4,0,0.6,0.15,0
4481,30,39,7.5,4.8,0.6,0.78,1.5,42,0.54,0
4482,100,91.67,20.83,13.33,0,0.83,0,25,0.75,0
4483,100,87.5,16.67,13.33,0,2.08,0,25,1.83,0
4484,30,41.79,6.11,0,0.64,1.61,0,45,0.32,0.16
4485,30,40.32,6.23,0.14,0.79,1.37,0,54,0.83,0
4486,30,33.21,7.45,0.14,0.94,0.11,0,0.27,0,0
4487,30,45.27,5.76,2.2,0.58,2.2,0,27,1.4,0
4488,10,3.22,0.75,0.6,0.04,0,0,0.3,0,0
4489,30,39.38,4.5,1.69,0.28,2.25,5.62,19.69,1.12,0
4490,30,39.38,4.5,1.69,0.56,2.25,5.62,19.69,1.12,0
4491,200,292.31,72.92,67.4,0.15,0.77,0,5.54,0,0
4492,30,46.5,4.5,0.6,2.4,1.2,0,105,0.3,0
4493,30,35.36,7.07,4.5,0,0.64,0,54.64,0.32,0
4494,30,47.43,6.3,2.16,0.65,2,0,7.2,0.78,0
4495,30,33.9,7.2,3.3,0.6,0.3,0,0.6,0.15,0
4496,10,3.12,0.75,0.6,0.06,0,0,0,0,0
4497,30,47.7,5.04,0.83,1.26,2.52,0.54,12.78,0.81,0.01
4498,30,41.79,6.11,0.32,0.64,1.61,0,36.96,0,0.16
4499,30,40.18,6.75,0.64,0.64,1.12,0,33.75,0,0
4500,20,18.75,3,1,0.25,0.62,0.62,16.88,0.12,0
4501,20,18.57,2.71,0.14,0.29,0.71,0,17.14,0.07,0
4502,20,17.14,2.71,0.29,0.29,0.57,0,7.86,0,0
4503,20,17.86,3,0.29,0.29,0.5,0,15,0,0
4504,10,4.73,0.73,0.3,0.07,0.17,0,3.5,0.07,0
4505,30,48,5.4,2.7,0.6,2.7,0,27.9,1.8,0
4506,100,96,22.4,19.2,1.2,0.24,0,8,0,0
4507,50,71.97,17.23,12.52,0.76,0,0,1.65,0,0
4508,30,35.36,7.07,4.5,0,0.64,0,54.64,0.32,0
4509,30,45.62,6.21,2.79,0.31,2.17,1.55,32.59,0.93,0
4510,30,35.1,7.38,3.78,0.72,0.27,0,0,0.29,0
4511,2,0.09,0.04,0,0,0,0,0,0,0
4512,10,3.75,0.94,0.75,0,0,0,1.25,0,0
4513,10,3.93,0.79,0.5,0,0.07,0,6.07,0.04,0
4514,2,0.07,0.03,0,0,0,0,0,0,0
4515,2,0.07,0.03,0,0,0,0,0,0,0
4516,30,45.9,2.7,0.6,1.8,2.7,0,108,0.9,0
4517,10,3.22,0.75,0.64,0.04,0,0,0.3,0,0
4518,10,3.4,0.8,0.6,0.05,0,0,0.13,0,0
4519,10,3.75,0.94,0.75,0,0,0,1.25,0,0
4520,10,3.16,0.76,0.37,0.03,0.03,0,1.18,0,0
4521,10,4.05,0.9,0.52,0,0.05,0,0,0,0
4522,30,49.8,3.3,0.9,2.1,3.3,0,27,0.63,0
4523,30,51,3.6,0.9,1.8,3.3,0,15,0.39,0
4524,30,41.62,6.53,0.22,0.45,1.58,0,49.5,0.45,0
4525,30,47.25,5.46,3.21,0.32,3.21,3.21,0,2.57,0
4526,30,44.02,6.51,2.08,0.64,1.51,4.5,20.98,0.8,0
4527,30,45.82,5.99,1.36,0.67,2.08,4.5,23.4,1.03,0
4528,30,45,6.09,1.59,0.72,1.93,4.5,18,0.97,0
4529,30,46.8,6,3.6,0.3,2.4,0,13.5,1.8,0
4530,30,45.6,5.4,3.6,0.6,2.4,0,13.5,1.8,0
4531,30,46.8,5.7,3.3,0.6,2.4,0,13.5,1.8,0
4532,30,33,6.27,1.66,0.27,0.76,0,52.91,0.11,0
4533,30,37.36,7.45,1.77,0.38,0.68,0,62.18,0.08,0
4534,30,38.4,7.26,1.5,0.42,0.84,0,74.4,0.42,0
4535,30,54,4.68,1.08,0.27,3.78,0,63,1.08,0.05
4536,30,45,5.72,0.31,0.58,2.19,0,28.61,1.29,0
4537,30,49.5,4.95,0.31,0.51,2.86,0,25.39,1.56,0
4538,30,52.39,4.5,1.16,0.64,3.54,0,28.93,0.96,0
4539,30,51.43,4.5,0,0.64,3.54,0,28.93,0.96,0.16
4540,30,45.64,5.46,0.32,0.71,2.35,0,39.21,1.06,0
4541,30,46.61,5.27,0.22,0.8,2.47,0,54.96,1.12,0
4542,30,45,6.43,0,0.64,1.61,0,33.75,0.32,0
4543,10,31.5,7.51,0.73,0.45,0.01,0,1.02,0.01,0
4544,10,31.54,7.75,0.91,0.06,0,0,2.04,0,0
4545,30,43.85,6,2.77,0.92,1.85,1.15,23.08,1.15,0
4546,30,43.85,5.77,2.08,0.92,1.85,2.31,10.38,1.15,0
4547,30,48.6,4.68,0.25,0.54,3.24,0,46.8,1.44,0
4548,30,48.6,4.68,0.25,0.54,3.24,0,64.8,1.44,0
4549,30,46.5,4.5,0.25,0.54,3,0,51,1.44,0
4550,10,4,1,0.75,0.01,0.01,0,1.06,0,0
4551,30,48.15,5.13,5.13,0.45,2.88,0,46.35,0.94,0
4552,10,3.85,0.92,0.6,0,0,0,0.08,0,0
4553,30,39.6,5.76,1.8,0.72,1.55,0,16.2,0.9,0
4554,10,3.41,0.8,0.6,0.04,0,0,1.24,0,0
4555,10,3.46,0.83,0.83,0.04,0,0,1.07,0,0
4556,10,3.39,0.8,0.6,0.04,0,0,1.24,0,0
4557,10,3.43,0.8,0.64,0.04,0,0,1.07,0,0
4558,70,61.25,11.27,8.82,0.49,2.06,0,14.7,0.2,0
4559,100,180,27,18.16,2,7,0,30,3,0
4560,100,175,28,18.16,2,8,0,40,0.8,0
4561,30,43.65,6.46,2.03,0.56,1.73,0,7.2,0.9,0
4562,10,3.93,0.79,0.5,0,0.07,0,6.07,0.04,0
4563,30,34.92,6.75,0.25,1.08,0.41,0,0.14,0.16,0
4564,10,3.93,1,0.75,0,0,0,0.36,0,0
4565,30,45,5.4,2.1,0.6,2.4,1.5,33,1.5,0
4566,30,35.36,7.07,4.5,0,0.64,0,54.64,0.32,0
4567,30,33.6,7.8,0.9,0.6,0,0,51.9,0,0
4568,30,40.91,9.82,6.55,0,0,0,0,0,0
4569,10,4,0.93,0.75,0,0.05,0,0,0.03,0
4570,30,39,6.6,1.5,0.9,1.05,0,45,0.75,0
4571,30,39.6,6.6,1.5,0.9,1.05,0,45,0.75,0
4572,10,3.89,0.94,0.75,0,0,0,0,0,0
4573,30,51.43,5.14,0,0.64,3.21,0,35.36,0.48,0
4574,30,44.6,6.36,4.1,0.49,1.91,0.09,18.16,0.85,0
4575,30,46.26,6.93,4.13,0.5,2.07,0.09,8.22,0.92,0
4576,30,45.6,6,2.22,0.6,2.1,0,35.7,1.29,0
4577,30,48.24,5.04,0.36,0.58,2.88,0,80.28,1.3,0
4578,30,48.96,5.04,0.36,0.72,2.88,0,57.6,1.26,0
4579,30,48.21,4.82,0.64,0.32,2.89,0,43.39,0.8,0.16
4580,30,47.25,4.72,0.22,0.45,2.92,0,54,0.9,0
4581,30,46.58,4.72,0.22,0.45,2.92,0,54,0.9,0
4582,30,48.21,4.82,0.32,0.32,2.89,0,61.07,0.8,0.16
4583,30,48,4.8,0.3,0.3,3,0,60,0.81,0
4584,30,48.96,5.04,0.36,0.72,2.88,0,50.4,1.22,0
4585,30,48.24,5.04,0.36,0.58,2.88,0,73.8,1.26,0
4586,30,47.52,5.04,0.36,0.36,2.88,0,30.6,1.22,0
4587,30,48.21,4.5,0.32,0.32,2.89,0,61.07,0.8,0
4588,30,46.08,4.68,0.32,0.36,2.88,0,57.6,0.79,0
4589,30,48.21,4.82,0.32,0.32,2.89,0,48.21,0.8,0
4590,30,46.08,4.68,0.32,0.36,2.88,0,46.8,0.79,0
4591,30,48.21,4.82,0.32,0.32,2.89,0,48.21,0.8,0.16
4592,30,48.21,4.82,0.32,0.32,2.89,0,51.43,0.96,0
4593,30,48.21,4.82,0.32,0.32,2.89,0,45,0.96,0.16
4594,30,46.08,4.68,0.32,0.36,2.88,0,64.8,0.97,0
4595,30,48.24,5.04,0.36,0.5,2.88,0,20.88,1.33,0
4596,30,48.24,5.04,0.36,0.54,2.88,0,69.12,1.22,0
